code,title,unit_id,distance,school_type,school_main_campus,credential_level,4_yr_median_earnings,4_yr_working_count,debt_median,debt_median_payment,school_name
4400,"Human Services, General.",137564,3,"Private, nonprofit",1,3,32323.0,18.0,19812.0,210.0,Southeastern University
5202,"Business Administration, Management and Operations.",137564,2,"Private, nonprofit",1,3,39262.0,43.0,22375.0,237.0,Southeastern University
5202,"Business Administration, Management and Operations.",137564,1,"Private, nonprofit",1,5,51616.0,44.0,30201.0,344.0,Southeastern University
1204,Cosmetology and Related Personal Grooming Services.,137591,1,"Private, for-profit",1,1,16266.0,167.0,6333.0,67.0,Bene's Career Academy
5135,Somatic Bodywork and Related Therapeutic Services.,137591,1,"Private, for-profit",1,1,17211.0,45.0,6333.0,67.0,Bene's Career Academy
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",137759,2,Public,1,2,40600.0,16.0,13175.0,140.0,Tallahassee State College
2401,"Liberal Arts and Sciences, General Studies and Humanities.",137759,2,Public,1,2,34862.0,689.0,7343.0,78.0,Tallahassee State College
4301,Criminal Justice and Corrections.,137759,1,Public,1,1,44681.0,107.0,7813.0,83.0,Tallahassee State College
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",137759,1,Public,1,2,44706.0,22.0,16667.0,177.0,Tallahassee State College
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",137759,1,Public,1,2,56720.0,40.0,9750.0,103.0,Tallahassee State College
0901,Communication and Media Studies.,137847,1,"Private, nonprofit",1,3,50794.0,30.0,23250.0,246.0,The University of Tampa
0909,"Public Relations, Advertising, and Applied Communication.",137847,1,"Private, nonprofit",1,3,57182.0,36.0,23375.0,248.0,The University of Tampa
2613,"Ecology, Evolution, Systematics, and Population Biology.",137847,1,"Private, nonprofit",1,3,40973.0,18.0,26449.0,280.0,The University of Tampa
3105,Health and Physical Education/Fitness.,137847,1,"Private, nonprofit",1,3,40434.0,51.0,24589.0,261.0,The University of Tampa
4201,"Psychology, General.",137847,1,"Private, nonprofit",1,3,39989.0,29.0,23250.0,246.0,The University of Tampa
4504,Criminology.,137847,1,"Private, nonprofit",1,3,45871.0,41.0,23250.0,246.0,The University of Tampa
4510,Political Science and Government.,137847,1,"Private, nonprofit",1,3,41047.0,22.0,23948.0,254.0,The University of Tampa
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",137847,1,"Private, nonprofit",1,3,72179.0,27.0,27000.0,286.0,The University of Tampa
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",137847,1,"Private, nonprofit",1,5,103749.0,19.0,39491.0,449.0,The University of Tampa
5202,"Business Administration, Management and Operations.",137847,1,"Private, nonprofit",1,3,71458.0,26.0,21750.0,231.0,The University of Tampa
5202,"Business Administration, Management and Operations.",137847,1,"Private, nonprofit",1,5,89687.0,32.0,36180.0,412.0,The University of Tampa
5203,Accounting and Related Services.,137847,1,"Private, nonprofit",1,3,71151.0,27.0,24250.0,257.0,The University of Tampa
5208,Finance and Financial Management Services.,137847,1,"Private, nonprofit",1,3,76735.0,45.0,25250.0,268.0,The University of Tampa
5211,International Business.,137847,1,"Private, nonprofit",1,3,74400.0,24.0,24601.0,261.0,The University of Tampa
5214,Marketing.,137847,1,"Private, nonprofit",1,3,62545.0,44.0,23327.0,247.0,The University of Tampa
1101,"Computer and Information Sciences, General.",138187,1,Public,1,2,38908.0,49.0,15525.0,165.0,Valencia College
1102,Computer Programming.,138187,1,Public,1,2,63680.0,35.0,12635.0,134.0,Valencia College
1108,Computer Software and Media Applications.,138187,1,Public,1,2,46561.0,33.0,15280.0,162.0,Valencia College
1110,Computer/Information Technology Administration and Management.,138187,1,Public,1,2,49703.0,36.0,14198.0,151.0,Valencia College
1205,Culinary Arts and Related Services.,138187,1,Public,1,2,28549.0,42.0,11422.0,121.0,Valencia College
2203,Legal Support Services.,138187,1,Public,1,2,40281.0,32.0,13599.0,144.0,Valencia College
2401,"Liberal Arts and Sciences, General Studies and Humanities.",138187,1,Public,1,2,34711.0,3038.0,8250.0,87.0,Valencia College
4301,Criminal Justice and Corrections.,138187,1,Public,1,2,31012.0,76.0,12500.0,133.0,Valencia College
5006,Film/Video and Photographic Arts.,138187,1,Public,1,2,32759.0,21.0,13829.0,147.0,Valencia College
5009,Music.,138187,1,Public,1,2,20404.0,22.0,9592.0,102.0,Valencia College
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",138187,1,Public,1,2,60701.0,52.0,12255.0,130.0,Valencia College
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",138187,1,Public,1,3,69462.0,29.0,10750.0,114.0,Valencia College
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138187,1,Public,1,2,64578.0,149.0,12000.0,127.0,Valencia College
5202,"Business Administration, Management and Operations.",138187,1,Public,1,2,38105.0,192.0,14750.0,156.0,Valencia College
5209,Hospitality Administration/Management.,138187,1,Public,1,2,32606.0,50.0,11107.0,118.0,Valencia College
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",138275,1,"Private, nonprofit",1,3,43612.0,42.0,19800.0,210.0,Warner University
2401,"Liberal Arts and Sciences, General Studies and Humanities.",138275,2,"Private, nonprofit",1,2,33429.0,26.0,23375.0,248.0,Warner University
3105,Health and Physical Education/Fitness.,138275,1,"Private, nonprofit",1,3,46806.0,21.0,25500.0,270.0,Warner University
5202,"Business Administration, Management and Operations.",138275,1,"Private, nonprofit",1,3,47621.0,57.0,26500.0,281.0,Warner University
5202,"Business Administration, Management and Operations.",138275,2,"Private, nonprofit",1,5,48775.0,41.0,51250.0,583.0,Warner University
3105,Health and Physical Education/Fitness.,138293,1,"Private, nonprofit",1,3,36456.0,19.0,26050.0,276.0,Webber International University
5201,"Business/Commerce, General.",138293,2,"Private, nonprofit",1,3,39960.0,17.0,25435.0,270.0,Webber International University
1107,Computer Science.,138309,3,"Private, for-profit",0,3,73463.0,18.0,28113.0,298.0,Rasmussen University-Florida
1110,Computer/Information Technology Administration and Management.,138309,3,"Private, for-profit",0,3,69916.0,80.0,32391.0,343.0,Rasmussen University-Florida
1304,Educational Administration and Supervision.,138309,3,"Private, for-profit",0,3,36299.0,128.0,26616.0,282.0,Rasmussen University-Florida
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",138309,1,"Private, for-profit",0,2,29279.0,235.0,18819.0,200.0,Rasmussen University-Florida
1409,Computer Engineering.,138309,1,"Private, for-profit",0,2,56172.0,20.0,19203.0,204.0,Rasmussen University-Florida
2203,Legal Support Services.,138309,1,"Private, for-profit",0,2,37112.0,115.0,22920.0,243.0,Rasmussen University-Florida
4301,Criminal Justice and Corrections.,138309,1,"Private, for-profit",0,2,45519.0,202.0,19964.0,212.0,Rasmussen University-Florida
4301,Criminal Justice and Corrections.,138309,3,"Private, for-profit",0,3,38902.0,183.0,29236.0,310.0,Rasmussen University-Florida
4400,"Human Services, General.",138309,1,"Private, for-profit",0,2,30107.0,97.0,22667.0,240.0,Rasmussen University-Florida
5107,Health and Medical Administrative Services.,138309,2,"Private, for-profit",0,1,34496.0,207.0,10018.0,106.0,Rasmussen University-Florida
5107,Health and Medical Administrative Services.,138309,1,"Private, for-profit",0,2,37442.0,579.0,19489.0,207.0,Rasmussen University-Florida
5107,Health and Medical Administrative Services.,138309,1,"Private, for-profit",0,3,49420.0,191.0,26217.0,278.0,Rasmussen University-Florida
5108,Allied Health and Medical Assisting Services.,138309,2,"Private, for-profit",0,1,30496.0,450.0,11611.0,123.0,Rasmussen University-Florida
5108,Allied Health and Medical Assisting Services.,138309,1,"Private, for-profit",0,2,32985.0,257.0,21547.0,228.0,Rasmussen University-Florida
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",138309,1,"Private, for-profit",0,2,54316.0,43.0,20283.0,215.0,Rasmussen University-Florida
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,138309,3,"Private, for-profit",0,2,48300.0,46.0,20000.0,212.0,Rasmussen University-Florida
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138309,1,"Private, for-profit",0,2,67872.0,1256.0,20058.0,213.0,Rasmussen University-Florida
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138309,1,"Private, for-profit",0,3,82469.0,96.0,25000.0,265.0,Rasmussen University-Florida
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",138309,1,"Private, for-profit",0,1,46881.0,265.0,14167.0,150.0,Rasmussen University-Florida
5202,"Business Administration, Management and Operations.",138309,1,"Private, for-profit",0,2,45005.0,297.0,22027.0,234.0,Rasmussen University-Florida
5202,"Business Administration, Management and Operations.",138309,3,"Private, for-profit",0,3,56566.0,334.0,26142.0,277.0,Rasmussen University-Florida
5203,Accounting and Related Services.,138309,1,"Private, for-profit",0,2,44358.0,134.0,20000.0,212.0,Rasmussen University-Florida
5203,Accounting and Related Services.,138309,3,"Private, for-profit",0,3,55860.0,168.0,26153.0,277.0,Rasmussen University-Florida
5204,Business Operations Support and Assistant Services.,138309,1,"Private, for-profit",0,1,33600.0,22.0,9500.0,101.0,Rasmussen University-Florida
5208,Finance and Financial Management Services.,138309,3,"Private, for-profit",0,3,63775.0,33.0,24433.0,259.0,Rasmussen University-Florida
5210,Human Resources Management and Services.,138309,1,"Private, for-profit",0,2,49585.0,50.0,21801.0,231.0,Rasmussen University-Florida
5210,Human Resources Management and Services.,138309,3,"Private, for-profit",0,3,56152.0,156.0,27865.0,295.0,Rasmussen University-Florida
5212,Management Information Systems and Services.,138309,1,"Private, for-profit",0,2,46291.0,173.0,22114.0,234.0,Rasmussen University-Florida
5214,Marketing.,138309,1,"Private, for-profit",0,2,44488.0,21.0,22083.0,234.0,Rasmussen University-Florida
5214,Marketing.,138309,3,"Private, for-profit",0,3,58760.0,38.0,26609.0,282.0,Rasmussen University-Florida
0901,Communication and Media Studies.,138354,1,Public,1,3,39849.0,103.0,17180.0,182.0,University of West Florida
1101,"Computer and Information Sciences, General.",138354,1,Public,1,3,63429.0,106.0,18000.0,191.0,University of West Florida
1303,Curriculum and Instruction.,138354,1,Public,1,5,50296.0,35.0,34418.0,392.0,University of West Florida
1304,Educational Administration and Supervision.,138354,3,Public,1,5,61843.0,235.0,19582.0,223.0,University of West Florida
1310,Special Education and Teaching.,138354,3,Public,1,3,41494.0,78.0,24013.0,255.0,University of West Florida
1310,Special Education and Teaching.,138354,3,Public,1,5,66058.0,60.0,26100.0,297.0,University of West Florida
1410,"Electrical, Electronics and Communications Engineering.",138354,1,Public,1,3,78949.0,50.0,18114.0,192.0,University of West Florida
2203,Legal Support Services.,138354,2,Public,1,3,41313.0,22.0,18967.0,201.0,University of West Florida
2301,"English Language and Literature, General.",138354,1,Public,1,3,32082.0,31.0,10750.0,114.0,University of West Florida
2401,"Liberal Arts and Sciences, General Studies and Humanities.",138354,2,Public,1,2,37671.0,76.0,14000.0,148.0,University of West Florida
2601,"Biology, General.",138354,2,Public,1,3,38918.0,38.0,18500.0,196.0,University of West Florida
2613,"Ecology, Evolution, Systematics, and Population Biology.",138354,2,Public,1,3,28560.0,23.0,17500.0,186.0,University of West Florida
3105,Health and Physical Education/Fitness.,138354,2,Public,1,3,40646.0,83.0,18925.0,201.0,University of West Florida
4201,"Psychology, General.",138354,1,Public,1,3,35020.0,119.0,14000.0,148.0,University of West Florida
4201,"Psychology, General.",138354,1,Public,1,5,47859.0,22.0,35765.0,407.0,University of West Florida
4301,Criminal Justice and Corrections.,138354,1,Public,1,3,43362.0,86.0,18202.0,193.0,University of West Florida
4407,Social Work.,138354,2,Public,1,3,36233.0,51.0,14192.0,150.0,University of West Florida
4501,"Social Sciences, General.",138354,1,Public,1,3,38598.0,62.0,21500.0,228.0,University of West Florida
4509,International Relations and National Security Studies.,138354,2,Public,1,3,47854.0,36.0,16202.0,172.0,University of West Florida
5007,Fine and Studio Arts.,138354,2,Public,1,3,31211.0,48.0,16818.0,178.0,University of West Florida
5100,"Health Services/Allied Health/Health Sciences, General.",138354,3,Public,1,3,41051.0,155.0,19568.0,207.0,University of West Florida
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,138354,1,Public,1,3,59642.0,27.0,17250.0,183.0,University of West Florida
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138354,2,Public,1,3,67805.0,152.0,12500.0,133.0,University of West Florida
5202,"Business Administration, Management and Operations.",138354,2,Public,1,3,53832.0,37.0,17750.0,188.0,University of West Florida
5202,"Business Administration, Management and Operations.",138354,1,Public,1,5,59802.0,59.0,28000.0,319.0,University of West Florida
5203,Accounting and Related Services.,138354,1,Public,1,3,52563.0,39.0,19000.0,201.0,University of West Florida
5208,Finance and Financial Management Services.,138354,2,Public,1,3,50345.0,19.0,20000.0,212.0,University of West Florida
5209,Hospitality Administration/Management.,138354,2,Public,1,3,35423.0,55.0,19896.0,211.0,University of West Florida
5214,Marketing.,138354,2,Public,1,3,47485.0,45.0,15000.0,159.0,University of West Florida
5401,History.,138354,2,Public,1,3,35350.0,30.0,17949.0,190.0,University of West Florida
1204,Cosmetology and Related Personal Grooming Services.,186274,1,"Private, for-profit",1,1,22387.0,142.0,8143.0,86.0,Robert Fiance Beauty Schools
5107,Health and Medical Administrative Services.,244233,1,"Private, nonprofit",1,2,32747.0,33.0,29500.0,313.0,City College-Hollywood
5107,Health and Medical Administrative Services.,244233,3,"Private, nonprofit",1,3,32331.0,31.0,47651.0,505.0,City College-Hollywood
5108,Allied Health and Medical Assisting Services.,244233,1,"Private, nonprofit",1,2,29332.0,85.0,25592.0,271.0,City College-Hollywood
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",244233,1,"Private, nonprofit",1,2,38461.0,49.0,27334.0,290.0,City College-Hollywood
5202,"Business Administration, Management and Operations.",244233,2,"Private, nonprofit",1,2,29484.0,44.0,26000.0,276.0,City College-Hollywood
5202,"Business Administration, Management and Operations.",244233,3,"Private, nonprofit",1,3,28456.0,36.0,47221.0,501.0,City College-Hollywood
5108,Allied Health and Medical Assisting Services.,244279,1,"Private, for-profit",1,1,32751.0,23.0,13000.0,138.0,Meridian College
2401,"Liberal Arts and Sciences, General Studies and Humanities.",262129,1,Public,1,3,37472.0,104.0,15500.0,164.0,New College of Florida
1204,Cosmetology and Related Personal Grooming Services.,362700,1,"Private, nonprofit",1,1,21285.0,250.0,9105.0,97.0,Aveda Institute-Fort Myers
5135,Somatic Bodywork and Related Therapeutic Services.,362700,1,"Private, nonprofit",1,1,18910.0,24.0,6953.0,74.0,Aveda Institute-Fort Myers
5107,Health and Medical Administrative Services.,366553,0,"Private, for-profit",1,1,28645.0,32.0,14333.0,152.0,Southern Technical College
